id,title,description,difficulty,imageUrl
639,Rare Treasure Trails,Get 1 rare unique from any Treasure Trails,Passive,https://oldschool.runescape.wiki/images/3rd_age_full_helmet.png?a4ed9
640,Rare Treasure Trails,Get 1 rare unique from any Treasure Trails,Passive,https://oldschool.runescape.wiki/images/3rd_age_full_helmet.png?a4ed9
641,Rare Treasure Trails,Get 1 rare unique from any Treasure Trails,Passive,https://oldschool.runescape.wiki/images/3rd_age_full_helmet.png?a4ed9
642,Rare Treasure Trails,Get 1 rare unique from any Treasure Trails,Passive,https://oldschool.runescape.wiki/images/3rd_age_full_helmet.png?a4ed9
643,Rare Treasure Trails,Get 1 rare unique from any Treasure Trails,Passive,https://oldschool.runescape.wiki/images/3rd_age_full_helmet.png?a4ed9
644,Rare Treasure Trails,Get 1 rare unique from any Treasure Trails,Passive,https://oldschool.runescape.wiki/images/3rd_age_full_helmet.png?a4ed9
645,Rare Treasure Trails,Get 1 rare unique from any Treasure Trails,Passive,https://oldschool.runescape.wiki/images/3rd_age_full_helmet.png?a4ed9
646,Rare Treasure Trails,Get 1 rare unique from any Treasure Trails,Passive,https://oldschool.runescape.wiki/images/3rd_age_full_helmet.png?a4ed9
647,Rare Treasure Trails,Get 1 rare unique from any Treasure Trails,Passive,https://oldschool.runescape.wiki/images/3rd_age_full_helmet.png?a4ed9
648,Rare Treasure Trails,Get 1 rare unique from any Treasure Trails,Passive,https://oldschool.runescape.wiki/images/3rd_age_full_helmet.png?a4ed9
649,Mimic Scroll Case,Obtain the Mimic Scroll Case,Passive,https://oldschool.runescape.wiki/images/Mimic_scroll_case.png?fbe5f
650,Barbarian Assault,Get 1 unique from Barbarian Assault ,Medium,https://oldschool.runescape.wiki/images/Fighter_torso.png?97fe8
651,Barbarian Assault,Get 1 unique from Barbarian Assault ,Medium,https://oldschool.runescape.wiki/images/Fighter_torso.png?97fe8
652,Barbarian Assault,Get 1 unique from Barbarian Assault ,Medium,https://oldschool.runescape.wiki/images/Fighter_torso.png?97fe8
653,Barbarian Assault,Get 1 unique from Barbarian Assault ,Hard,https://oldschool.runescape.wiki/images/Fighter_torso.png?97fe8
654,Barbarian Assault,Get 1 unique from Barbarian Assault ,Hard,https://oldschool.runescape.wiki/images/Fighter_torso.png?97fe8
655,Barbarian Assault,Get 1 unique from Barbarian Assault ,Hard,https://oldschool.runescape.wiki/images/Fighter_torso.png?97fe8
656,Barbarian Assault,Get 1 unique from Barbarian Assault ,Hard,https://oldschool.runescape.wiki/images/Fighter_torso.png?97fe8
657,Barbarian Assault,Get 1 unique from Barbarian Assault ,Elite,https://oldschool.runescape.wiki/images/Fighter_torso.png?97fe8
658,Barbarian Assault,Get 1 unique from Barbarian Assault ,Elite,https://oldschool.runescape.wiki/images/Fighter_torso.png?97fe8
659,Barbarian Assault,Get 1 unique from Barbarian Assault ,Elite,https://oldschool.runescape.wiki/images/Fighter_torso.png?97fe8
660,Barbarian Assault,Get 1 unique from Barbarian Assault ,Master,https://oldschool.runescape.wiki/images/Fighter_torso.png?97fe8
661,Brimhaven Agility Arena,Gain 2 uniques from the Brimhaven Agility Arena,Easy,https://oldschool.runescape.wiki/images/Agility_arena_ticket.png?65d4f
662,Brimhaven Agility Arena,Gain 1 uniques from the Brimhaven Agility Arena,Elite,https://oldschool.runescape.wiki/images/Pirate%27s_hook.png?f976b
663,Brimhaven Agility Arena,Gain 6 uniques from the Brimhaven Agility Arena,Hard,https://oldschool.runescape.wiki/images/Graceful_top_%28Agility_Arena%29.png?19135
664,Castle Wars,Gain 4 uniques from Castle Wars,Medium,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
665,Castle Wars,Gain 4 uniques from Castle Wars,Medium,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
666,Castle Wars,Gain 2 uniques from Castle Wars,Hard,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
667,Castle Wars,Gain 2 uniques from Castle Wars,Hard,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
668,Castle Wars,Gain 2 uniques from Castle Wars,Hard,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
669,Castle Wars,Gain 2 uniques from Castle Wars,Hard,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
670,Castle Wars,Gain 2 uniques from Castle Wars,Hard,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
671,Castle Wars,Gain 2 uniques from Castle Wars,Hard,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
672,Castle Wars,Gain 2 uniques from Castle Wars,Hard,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
673,Castle Wars,Gain 2 uniques from Castle Wars,Hard,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
674,Castle Wars,Gain 2 uniques from Castle Wars,Hard,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
675,Castle Wars,Gain 2 uniques from Castle Wars,Elite,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
676,Castle Wars,Gain 2 uniques from Castle Wars,Elite,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
677,Castle Wars,Gain 2 uniques from Castle Wars,Elite,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
678,Castle Wars,Gain 2 uniques from Castle Wars,Elite,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
679,Castle Wars,Gain 2 uniques from Castle Wars,Elite,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
680,Castle Wars,Gain 2 uniques from Castle Wars,Elite,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
681,Castle Wars,Gain 1 unique from Castle Wars,Master,https://oldschool.runescape.wiki/images/Decorative_helm_%28red%29.png?1a603
682,Angler Outfit,Obtain 1 piece of the Angler Outfit,Beginner,https://oldschool.runescape.wiki/images/Angler_hat.png?0b6b6
683,Fishing Trawler,Obtain 1 piece of the Angler Outfit,Beginner,https://oldschool.runescape.wiki/images/Angler_hat.png?0b6b6
684,Fishing Trawler,Obtain 1 piece of the Angler Outfit,Easy,https://oldschool.runescape.wiki/images/Angler_hat.png?0b6b6
685,Fishing Trawler,Obtain 1 piece of the Angler Outfit,Easy,https://oldschool.runescape.wiki/images/Angler_hat.png?0b6b6
686,Giants' Foundry,Gain 2 uniques from the Giants' Foundry,Easy,https://oldschool.runescape.wiki/images/Ore_pack_%28Giants%27_Foundry%29.png?b30d1
687,Giants' Foundry,Gain 2 uniques from the Giants' Foundry,Easy,https://oldschool.runescape.wiki/images/Ore_pack_%28Giants%27_Foundry%29.png?b30d1
688,Giants' Foundry,Gain 2 uniques from the Giants' Foundry,Easy,https://oldschool.runescape.wiki/images/Ore_pack_%28Giants%27_Foundry%29.png?b30d1
689,Giants' Foundry,Gain 1 unique from the Giants' Foundry,Medium,https://oldschool.runescape.wiki/images/Ore_pack_%28Giants%27_Foundry%29.png?b30d1
690,Giants' Foundry,Gain 1 unique from the Giants' Foundry,Medium,https://oldschool.runescape.wiki/images/Ore_pack_%28Giants%27_Foundry%29.png?b30d1
691,Giants' Foundry,Gain 1 unique from the Giants' Foundry,Medium,https://oldschool.runescape.wiki/images/Ore_pack_%28Giants%27_Foundry%29.png?b30d1
692,Gnome Restaurant,Gain 1 unique from the Gnome Restaurant,Easy,https://oldschool.runescape.wiki/images/Mint_cake.png?ccf02
693,Gnome Restaurant,Gain 1 unique from the Gnome Restaurant,Easy,https://oldschool.runescape.wiki/images/Mint_cake.png?ccf02
694,Gnome Restaurant,Gain 1 unique from the Gnome Restaurant,Easy,https://oldschool.runescape.wiki/images/Mint_cake.png?ccf02
695,Gnome Restaurant,Gain 1 unique from the Gnome Restaurant,Easy,https://oldschool.runescape.wiki/images/Mint_cake.png?ccf02
696,Guardians of the Rift,Gain 1 unique from Guardians of the Rift,Medium,https://oldschool.runescape.wiki/images/Lost_bag.png?44078
697,Guardians of the Rift,Gain 1 unique from Guardians of the Rift,Medium,https://oldschool.runescape.wiki/images/Lost_bag.png?44078
698,Guardians of the Rift,Gain 1 unique from Guardians of the Rift,Medium,https://oldschool.runescape.wiki/images/Lost_bag.png?44078
699,Guardians of the Rift,Gain 1 unique from Guardians of the Rift,Medium,https://oldschool.runescape.wiki/images/Lost_bag.png?44078
700,Guardians of the Rift,Gain 1 unique from Guardians of the Rift,Medium,https://oldschool.runescape.wiki/images/Lost_bag.png?44078
701,Guardians of the Rift,Gain 1 unique from Guardians of the Rift,Medium,https://oldschool.runescape.wiki/images/Lost_bag.png?44078
702,Guardians of the Rift,Gain 1 unique from Guardians of the Rift,Medium,https://oldschool.runescape.wiki/images/Lost_bag.png?44078
703,Guardians of the Rift,Gain 1 unique from Guardians of the Rift,Hard,https://oldschool.runescape.wiki/images/Lost_bag.png?44078
704,Guardians of the Rift,Gain 1 unique from Guardians of the Rift,Hard,https://oldschool.runescape.wiki/images/Lost_bag.png?44078
705,Guardians of the Rift,Gain 1 unique from Guardians of the Rift,Hard,https://oldschool.runescape.wiki/images/Lost_bag.png?44078
706,Guardians of the Rift,Gain 1 unique from Guardians of the Rift,Hard,https://oldschool.runescape.wiki/images/Lost_bag.png?44078
707,Guardians of the Rift,Gain 1 unique from Guardians of the Rift,Hard,https://oldschool.runescape.wiki/images/Lost_bag.png?44078
708,Guardians of the Rift,Gain 1 unique from Guardians of the Rift,Elite,https://oldschool.runescape.wiki/images/Lost_bag.png?44078
709,Guardians of the Rift,Gain 1 unique from Guardians of the Rift,Elite,https://oldschool.runescape.wiki/images/Lost_bag.png?44078
710,Guardians of the Rift,Gain 1 unique from Guardians of the Rift,Elite,https://oldschool.runescape.wiki/images/Lost_bag.png?44078
711,Guardians of the Rift,Gain 1 unique from Guardians of the Rift,Elite,https://oldschool.runescape.wiki/images/Lost_bag.png?44078
712,Hallowed Sepulchre,Gain 1 unique from the Hallowed Sepulchre,Elite,https://oldschool.runescape.wiki/images/Hallowed_symbol.png?20d11
713,Hallowed Sepulchre,Gain 1 unique from the Hallowed Sepulchre,Elite,https://oldschool.runescape.wiki/images/Hallowed_symbol.png?20d11
714,Hallowed Sepulchre,Gain 1 unique from the Hallowed Sepulchre,Elite,https://oldschool.runescape.wiki/images/Hallowed_symbol.png?20d11
715,Hallowed Sepulchre,Gain 1 unique from the Hallowed Sepulchre,Elite,https://oldschool.runescape.wiki/images/Hallowed_symbol.png?20d11
716,Hallowed Sepulchre,Gain 1 unique from the Hallowed Sepulchre,Elite,https://oldschool.runescape.wiki/images/Hallowed_symbol.png?20d11
717,Hallowed Sepulchre,Gain 1 unique from the Hallowed Sepulchre,Elite,https://oldschool.runescape.wiki/images/Hallowed_symbol.png?20d11
718,Hallowed Sepulchre,Gain 1 unique from the Hallowed Sepulchre,Elite,https://oldschool.runescape.wiki/images/Hallowed_symbol.png?20d11
719,Hallowed Sepulchre,Gain 1 unique from the Hallowed Sepulchre,Elite,https://oldschool.runescape.wiki/images/Hallowed_symbol.png?20d11
720,Hallowed Sepulchre,Gain 1 unique from the Hallowed Sepulchre,Elite,https://oldschool.runescape.wiki/images/Hallowed_symbol.png?20d11
721,Hallowed Sepulchre,Gain 1 unique from the Hallowed Sepulchre,Elite,https://oldschool.runescape.wiki/images/Hallowed_symbol.png?20d11
722,Hallowed Sepulchre,Gain 1 unique from the Hallowed Sepulchre,Elite,https://oldschool.runescape.wiki/images/Hallowed_symbol.png?20d11
723,Hallowed Sepulchre,Gain 1 unique from the Hallowed Sepulchre,Elite,https://oldschool.runescape.wiki/images/Hallowed_symbol.png?20d11
724,Hallowed Sepulchre,Gain 1 unique from the Hallowed Sepulchre,Master,https://oldschool.runescape.wiki/images/Hallowed_symbol.png?20d11
725,Hallowed Sepulchre,Gain 1 unique from the Hallowed Sepulchre,Master,https://oldschool.runescape.wiki/images/Hallowed_symbol.png?20d11
726,Hallowed Sepulchre,Gain 1 unique from the Hallowed Sepulchre,Master,https://oldschool.runescape.wiki/images/Hallowed_symbol.png?20d11
727,Hallowed Sepulchre,Gain 1 unique from the Hallowed Sepulchre,Master,https://oldschool.runescape.wiki/images/Hallowed_symbol.png?20d11
728,Last Man Standing,Gain 1 unique from Last Man Standing,Easy,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
729,Last Man Standing,Gain 1 unique from Last Man Standing,Easy,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
730,Last Man Standing,Gain 1 unique from Last Man Standing,Medium,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
731,Last Man Standing,Gain 1 unique from Last Man Standing,Medium,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
732,Last Man Standing,Gain 1 unique from Last Man Standing,Medium,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
733,Last Man Standing,Gain 1 unique from Last Man Standing,Medium,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
734,Last Man Standing,Gain 1 unique from Last Man Standing,Medium,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
735,Last Man Standing,Gain 1 unique from Last Man Standing,Medium,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
736,Last Man Standing,Gain 1 unique from Last Man Standing,Medium,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
737,Last Man Standing,Gain 1 unique from Last Man Standing,Medium,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
738,Last Man Standing,Gain 1 unique from Last Man Standing,Hard,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
739,Last Man Standing,Gain 1 unique from Last Man Standing,Hard,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
740,Last Man Standing,Gain 1 unique from Last Man Standing,Hard,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
741,Last Man Standing,Gain 1 unique from Last Man Standing,Hard,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
742,Last Man Standing,Gain 1 unique from Last Man Standing,Elite,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
743,Last Man Standing,Gain 1 unique from Last Man Standing,Elite,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
744,Last Man Standing,Gain 1 unique from Last Man Standing,Elite,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
745,Last Man Standing,Gain 1 unique from Last Man Standing,Elite,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
746,Last Man Standing,Gain 1 unique from Last Man Standing,Elite,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
747,Last Man Standing,Gain 1 unique from Last Man Standing,Elite,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
748,Last Man Standing,Gain 1 unique from Last Man Standing,Elite,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
749,Last Man Standing,Gain 1 unique from Last Man Standing,Elite,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
750,Last Man Standing,Gain 1 unique from Last Man Standing,Elite,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
751,Last Man Standing,Gain 1 unique from Last Man Standing,Master,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
752,Last Man Standing,Gain 1 unique from Last Man Standing,Master,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
753,Last Man Standing,Gain 1 unique from Last Man Standing,Master,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
754,Last Man Standing,Gain 1 unique from Last Man Standing,Master,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
755,Last Man Standing,Gain 1 unique from Last Man Standing,Master,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
756,Last Man Standing,Gain 1 unique from Last Man Standing,Master,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
757,Last Man Standing,Gain 1 unique from Last Man Standing,Master,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
758,Last Man Standing,Gain 1 unique from Last Man Standing,Master,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
759,Last Man Standing,Gain 1 unique from Last Man Standing,Master,https://oldschool.runescape.wiki/images/Victor%27s_cape_%281%29.png?4afbb
760,Mahogany Homes,Gain 1 unique from Mahogany Homes,Easy,https://oldschool.runescape.wiki/images/Plank_sack.png?b225e
761,Mahogany Homes,Gain 1 unique from Mahogany Homes,Medium,https://oldschool.runescape.wiki/images/Plank_sack.png?b225e
762,Mahogany Homes,Gain 1 unique from Mahogany Homes,Medium,https://oldschool.runescape.wiki/images/Plank_sack.png?b225e
763,Mahogany Homes,Gain 1 unique from Mahogany Homes,Hard,https://oldschool.runescape.wiki/images/Plank_sack.png?b225e
764,Mahogany Homes,Gain 1 unique from Mahogany Homes,Hard,https://oldschool.runescape.wiki/images/Plank_sack.png?b225e
765,Mahogany Homes,Gain 1 unique from Mahogany Homes,Hard,https://oldschool.runescape.wiki/images/Plank_sack.png?b225e
766,Mahogany Homes,Gain 1 unique from Mahogany Homes,Hard,https://oldschool.runescape.wiki/images/Plank_sack.png?b225e
767,Mahogany Homes,Gain 1 unique from Mahogany Homes,Hard,https://oldschool.runescape.wiki/images/Plank_sack.png?b225e
768,Mastering Mixology,Gain 1 unique from Mastering Mixology,Medium,https://oldschool.runescape.wiki/images/Prescription_goggles_%28unfocused%29.png?bb51b
769,Mastering Mixology,Gain 1 unique from Mastering Mixology,Medium,https://oldschool.runescape.wiki/images/Prescription_goggles_%28unfocused%29.png?bb51b
770,Mastering Mixology,Gain 1 unique from Mastering Mixology,Medium,https://oldschool.runescape.wiki/images/Prescription_goggles_%28unfocused%29.png?bb51b
771,Mastering Mixology,Gain 1 unique from Mastering Mixology,Hard,https://oldschool.runescape.wiki/images/Prescription_goggles_%28unfocused%29.png?bb51b
772,Mastering Mixology,Gain 1 unique from Mastering Mixology,Hard,https://oldschool.runescape.wiki/images/Prescription_goggles_%28unfocused%29.png?bb51b
773,Mastering Mixology,Gain 1 unique from Mastering Mixology,Hard,https://oldschool.runescape.wiki/images/Prescription_goggles_%28unfocused%29.png?bb51b
774,Mastering Mixology,Gain 1 unique from Mastering Mixology,Hard,https://oldschool.runescape.wiki/images/Prescription_goggles_%28unfocused%29.png?bb51b
775,Pest Control,Gain 1 unique from Pest Control,Easy,https://oldschool.runescape.wiki/images/Void_seal.png?b7686
776,Pest Control,Gain 1 unique from Pest Control,Medium,https://oldschool.runescape.wiki/images/Void_seal.png?b7686
777,Pest Control,Gain 1 unique from Pest Control,Medium,https://oldschool.runescape.wiki/images/Void_seal.png?b7686
778,Pest Control,Gain 1 unique from Pest Control,Medium,https://oldschool.runescape.wiki/images/Void_seal.png?b7686
779,Pest Control,Gain 1 unique from Pest Control,Medium,https://oldschool.runescape.wiki/images/Void_seal.png?b7686
780,Pest Control,Gain 1 unique from Pest Control,Medium,https://oldschool.runescape.wiki/images/Void_seal.png?b7686
781,Pest Control,Gain 1 unique from Pest Control,Medium,https://oldschool.runescape.wiki/images/Void_seal.png?b7686
782,Pest Control,Gain 1 unique from Pest Control,Medium,https://oldschool.runescape.wiki/images/Void_seal.png?b7686
783,Pest Control,Gain 1 unique from Pest Control,Elite,https://oldschool.runescape.wiki/images/Void_seal.png?b7686
784,Pest Control,Gain 1 unique from Pest Control,Elite,https://oldschool.runescape.wiki/images/Void_seal.png?b7686
785,Rogues' Den,Gain 1 unique from Rogue's Den,Easy,https://oldschool.runescape.wiki/images/Rogue_mask.png?43f24
786,Rogues' Den,Gain 1 unique from Rogue's Den,Easy,https://oldschool.runescape.wiki/images/Rogue_mask.png?43f24
787,Rogues' Den,Gain 1 unique from Rogue's Den,Easy,https://oldschool.runescape.wiki/images/Rogue_mask.png?43f24
788,Rogues' Den,Gain 1 unique from Rogue's Den,Medium,https://oldschool.runescape.wiki/images/Rogue_mask.png?43f24
789,Rogues' Den,Gain 1 unique from Rogue's Den,Medium,https://oldschool.runescape.wiki/images/Rogue_mask.png?43f24
790,Shades of Mort'ton,Gain 1 unique from Shades of Mort'ton,Medium,https://oldschool.runescape.wiki/images/Gold_locks.png?fc2ef
791,Shades of Mort'ton,Gain 1 unique from Shades of Mort'ton,Medium,https://oldschool.runescape.wiki/images/Gold_locks.png?fc2ef
792,Shades of Mort'ton,Gain 1 unique from Shades of Mort'ton,Medium,https://oldschool.runescape.wiki/images/Gold_locks.png?fc2ef
793,Shades of Mort'ton,Gain 1 unique from Shades of Mort'ton,Medium,https://oldschool.runescape.wiki/images/Gold_locks.png?fc2ef
794,Shades of Mort'ton,Gain 1 unique from Shades of Mort'ton,Hard,https://oldschool.runescape.wiki/images/Gold_locks.png?fc2ef
795,Shades of Mort'ton,Gain 1 unique from Shades of Mort'ton,Hard,https://oldschool.runescape.wiki/images/Gold_locks.png?fc2ef
796,Shades of Mort'ton,Gain 1 unique from Shades of Mort'ton,Hard,https://oldschool.runescape.wiki/images/Gold_locks.png?fc2ef
797,Shades of Mort'ton,Gain 1 unique from Shades of Mort'ton,Hard,https://oldschool.runescape.wiki/images/Gold_locks.png?fc2ef
798,Shades of Mort'ton,Gain 1 unique from Shades of Mort'ton,Hard,https://oldschool.runescape.wiki/images/Gold_locks.png?fc2ef
799,Shades of Mort'ton,Gain 1 unique from Shades of Mort'ton,Hard,https://oldschool.runescape.wiki/images/Gold_locks.png?fc2ef
800,Shades of Mort'ton,Gain 1 unique from Shades of Mort'ton,Hard,https://oldschool.runescape.wiki/images/Gold_locks.png?fc2ef
801,Shades of Mort'ton,Gain 1 unique from Shades of Mort'ton,Hard,https://oldschool.runescape.wiki/images/Gold_locks.png?fc2ef
802,Shades of Mort'ton,Gain 1 unique from Shades of Mort'ton,Hard,https://oldschool.runescape.wiki/images/Gold_locks.png?fc2ef
803,Shades of Mort'ton,Gain 1 unique from Shades of Mort'ton,Hard,https://oldschool.runescape.wiki/images/Gold_locks.png?fc2ef
804,Soul Wars,Gain 1 unique from Soul Wars,Medium,https://oldschool.runescape.wiki/images/Ectoplasmator.png?0a875
805,Soul Wars,Gain 1 unique from Soul Wars,Elite,https://oldschool.runescape.wiki/images/Ectoplasmator.png?0a875
806,Soul Wars,Gain 1 unique from Soul Wars,Master,https://oldschool.runescape.wiki/images/Ectoplasmator.png?0a875
807,Lumberjack,Obtain the full Lumberjack outfit,Medium,https://oldschool.runescape.wiki/images/Lumberjack_top.png?8bd5a
808,Tithe Farm,Gain 1 unique from Tithe Farm,Medium,https://oldschool.runescape.wiki/images/Gricoller%27s_can.png?c3bde
809,Tithe Farm,Gain 1 unique from Tithe Farm,Medium,https://oldschool.runescape.wiki/images/Gricoller%27s_can.png?c3bde
810,Tithe Farm,Gain 1 unique from Tithe Farm,Medium,https://oldschool.runescape.wiki/images/Gricoller%27s_can.png?c3bde
811,Tithe Farm,Gain 1 unique from Tithe Farm,Hard,https://oldschool.runescape.wiki/images/Gricoller%27s_can.png?c3bde
812,Tithe Farm,Gain 1 unique from Tithe Farm,Hard,https://oldschool.runescape.wiki/images/Gricoller%27s_can.png?c3bde
813,Tithe Farm,Gain 1 unique from Tithe Farm,Hard,https://oldschool.runescape.wiki/images/Gricoller%27s_can.png?c3bde
814,Tithe Farm,Gain 1 unique from Tithe Farm,Hard,https://oldschool.runescape.wiki/images/Gricoller%27s_can.png?c3bde
815,Trouble Brewing,Gain 3 uniques from Trouble Brewing,Medium,https://oldschool.runescape.wiki/images/Rum_%28red%29.png?e2ec4
816,Trouble Brewing,Gain 3 uniques from Trouble Brewing,Medium,https://oldschool.runescape.wiki/images/Rum_%28red%29.png?e2ec4
817,Trouble Brewing,Gain 3 uniques from Trouble Brewing,Medium,https://oldschool.runescape.wiki/images/Rum_%28red%29.png?e2ec4
818,Trouble Brewing,Gain 3 uniques from Trouble Brewing,Medium,https://oldschool.runescape.wiki/images/Rum_%28red%29.png?e2ec4
819,Trouble Brewing,Gain 3 uniques from Trouble Brewing,Medium,https://oldschool.runescape.wiki/images/Rum_%28red%29.png?e2ec4
820,Trouble Brewing,Gain 3 uniques from Trouble Brewing,Medium,https://oldschool.runescape.wiki/images/Rum_%28red%29.png?e2ec4
821,Trouble Brewing,Gain 3 uniques from Trouble Brewing,Hard,https://oldschool.runescape.wiki/images/Rum_%28red%29.png?e2ec4
822,Trouble Brewing,Gain 3 uniques from Trouble Brewing,Hard,https://oldschool.runescape.wiki/images/Rum_%28red%29.png?e2ec4
823,Trouble Brewing,Gain 3 uniques from Trouble Brewing,Hard,https://oldschool.runescape.wiki/images/Rum_%28red%29.png?e2ec4
824,Trouble Brewing,Gain 3 uniques from Trouble Brewing,Hard,https://oldschool.runescape.wiki/images/Rum_%28red%29.png?e2ec4
825,Vale Totems,Gain 1 unique from Vale Totems,Easy,https://oldschool.runescape.wiki/images/Fletching_knife.png?bf437
826,Vale Totems,Gain 1 unique from Vale Totems,Medium,https://oldschool.runescape.wiki/images/Fletching_knife.png?bf437
827,Vale Totems,Gain 1 unique from Vale Totems,Medium,https://oldschool.runescape.wiki/images/Fletching_knife.png?bf437
828,Vale Totems,Gain 1 unique from Vale Totems,Medium,https://oldschool.runescape.wiki/images/Fletching_knife.png?bf437
829,Volcanic Mine,Gain 1 unique from the Volcanic Mine (Not Prospector),Hard,https://oldschool.runescape.wiki/images/Heat-proof_vessel.png?e75c0
830,Volcanic Mine,Gain 1 unique from the Volcanic Mine (Not Prospector),Hard,https://oldschool.runescape.wiki/images/Heat-proof_vessel.png?e75c0
831,Volcanic Mine,Gain 1 unique from the Volcanic Mine (Not Prospector),Hard,https://oldschool.runescape.wiki/images/Heat-proof_vessel.png?e75c0
832,Volcanic Mine,Gain 1 unique from the Volcanic Mine (Not Prospector),Hard,https://oldschool.runescape.wiki/images/Heat-proof_vessel.png?e75c0
833,Prospector Outfit,Gain 1 piece of the Prospector Outfit,Medium,https://oldschool.runescape.wiki/images/Prospector_helmet.png?e2ec4
834,Prospector Outfit,Gain 1 piece of the Prospector Outfit,Medium,https://oldschool.runescape.wiki/images/Prospector_helmet.png?e2ec4
835,Prospector Outfit,Gain 1 piece of the Prospector Outfit,Medium,https://oldschool.runescape.wiki/images/Prospector_helmet.png?e2ec4
836,Prospector Outfit,Gain 1 piece of the Prospector Outfit,Medium,https://oldschool.runescape.wiki/images/Prospector_helmet.png?e2ec4
837,Aerial Fishing,Gain 1 unique from Aerial Fishing (Not Angler),Hard,https://oldschool.runescape.wiki/images/Golden_tench.png?923a0
838,Aerial Fishing,Gain 1 unique from Aerial Fishing (Not Angler),Hard,https://oldschool.runescape.wiki/images/Golden_tench.png?923a0
839,Aerial Fishing,Gain 1 unique from Aerial Fishing (Not Angler),Hard,https://oldschool.runescape.wiki/images/Golden_tench.png?923a0
840,Aerial Fishing,Gain 1 unique from Aerial Fishing (Not Angler),Hard,https://oldschool.runescape.wiki/images/Golden_tench.png?923a0
841,Aerial Fishing,Gain 1 unique from Aerial Fishing (Not Angler),Hard,https://oldschool.runescape.wiki/images/Golden_tench.png?923a0
842,Ruins of Camdozaal,Gain 2 uniques from the Ruins of Camdozaal,Beginner,https://oldschool.runescape.wiki/images/Barronite_mace.png?81129
843,Ruins of Camdozaal,Gain 2 uniques from the Ruins of Camdozaal,Beginner,https://oldschool.runescape.wiki/images/Barronite_mace.png?81129
